+----------------------------------------------------------------------------------------------------+
|                        Covid-19 data for malaysia collected on :2020-04-10                         |
+------------+------------------------+-------------------------+-----------------+------------------+
|    Date    | Daily cumulative cases | Daily cumulative deaths | Daily new cases | Daily new deaths |
+------------+------------------------+-------------------------+-----------------+------------------+
| 2020-01-25 |          3.0           |            0            |        0        |        0         |
| 2020-01-26 |          4.0           |            0            |       1.0       |        0         |
| 2020-01-27 |          4.0           |            0            |       0.0       |        0         |
| 2020-01-28 |          4.0           |            0            |       0.0       |        0         |
| 2020-01-29 |          7.0           |            0            |       3.0       |        0         |
| 2020-01-30 |          8.0           |            0            |       1.0       |        0         |
| 2020-01-31 |          8.0           |            0            |       0.0       |        0         |
| 2020-02-01 |          8.0           |            0            |       0.0       |        0         |
| 2020-02-02 |          8.0           |            0            |       0.0       |        0         |
| 2020-02-03 |          8.0           |            0            |       0.0       |        0         |
| 2020-02-04 |          10.0          |            0            |       2.0       |        0         |
| 2020-02-05 |          12.0          |            0            |       2.0       |        0         |
| 2020-02-06 |          12.0          |            0            |       0.0       |        0         |
| 2020-02-07 |          12.0          |            0            |       0.0       |        0         |
| 2020-02-08 |          16.0          |            0            |       4.0       |        0         |
| 2020-02-09 |          16.0          |            0            |       0.0       |        0         |
| 2020-02-10 |          18.0          |            0            |       2.0       |        0         |
| 2020-02-11 |          18.0          |            0            |       0.0       |        0         |
| 2020-02-12 |          18.0          |            0            |       0.0       |        0         |
| 2020-02-13 |          19.0          |            0            |       1.0       |        0         |
| 2020-02-14 |          19.0          |            0            |       0.0       |        0         |
| 2020-02-15 |          22.0          |            0            |       3.0       |        0         |
| 2020-02-16 |          22.0          |            0            |       0.0       |        0         |
| 2020-02-17 |          22.0          |            0            |       0.0       |        0         |
| 2020-02-18 |          22.0          |            0            |       0.0       |        0         |
| 2020-02-19 |          22.0          |            0            |       0.0       |        0         |
| 2020-02-20 |          22.0          |            0            |       0.0       |        0         |
| 2020-02-21 |          22.0          |            0            |       0.0       |        0         |
| 2020-02-22 |          22.0          |            0            |       0.0       |        0         |
| 2020-02-23 |          22.0          |            0            |       0.0       |        0         |
| 2020-02-24 |          22.0          |            0            |       0.0       |        0         |
| 2020-02-25 |          22.0          |            0            |       0.0       |        0         |
| 2020-02-26 |          22.0          |            0            |       0.0       |        0         |
| 2020-02-27 |          23.0          |            0            |       1.0       |        0         |
| 2020-02-28 |          23.0          |            0            |       0.0       |        0         |
| 2020-02-29 |          25.0          |            0            |       2.0       |        0         |
| 2020-03-01 |          29.0          |            0            |       4.0       |        0         |
| 2020-03-02 |          29.0          |            0            |       0.0       |        0         |
| 2020-03-03 |          36.0          |            0            |       7.0       |        0         |
| 2020-03-04 |          50.0          |            0            |       14.0      |        0         |
| 2020-03-05 |          50.0          |            0            |       0.0       |        0         |
| 2020-03-06 |          83.0          |            0            |       33.0      |        0         |
| 2020-03-07 |          93.0          |            0            |       10.0      |        0         |
| 2020-03-08 |          99.0          |            0            |       6.0       |        0         |
| 2020-03-09 |         117.0          |            0            |       18.0      |        0         |
| 2020-03-10 |         129.0          |            0            |       12.0      |        0         |
| 2020-03-11 |         149.0          |            0            |       20.0      |        0         |
| 2020-03-12 |         158.0          |            0            |       9.0       |        0         |
| 2020-03-13 |         197.0          |            0            |       39.0      |        0         |
| 2020-03-14 |         238.0          |            0            |       41.0      |        0         |
| 2020-03-15 |         428.0          |            0            |      190.0      |        0         |
| 2020-03-16 |         553.0          |            0            |      125.0      |        0         |
| 2020-03-17 |         673.0          |           2.0           |      120.0      |        0         |
| 2020-03-18 |         790.0          |           3.0           |      117.0      |       1.0        |
| 2020-03-19 |         900.0          |           3.0           |      110.0      |       0.0        |
| 2020-03-20 |         1030.0         |           4.0           |      130.0      |       1.0        |
| 2020-03-21 |         1183.0         |           8.0           |      153.0      |       4.0        |
| 2020-03-22 |         1306.0         |           11.0          |      123.0      |       3.0        |
| 2020-03-23 |         1518.0         |           14.0          |      212.0      |       3.0        |
| 2020-03-24 |         1624.0         |           16.0          |      106.0      |       2.0        |
| 2020-03-25 |         1796.0         |           20.0          |      172.0      |       4.0        |
| 2020-03-26 |         2031.0         |           23.0          |      235.0      |       3.0        |
| 2020-03-27 |         2161.0         |           26.0          |      130.0      |       3.0        |
| 2020-03-28 |         2320.0         |           27.0          |      159.0      |       1.0        |
| 2020-03-29 |         2470.0         |           34.0          |      150.0      |       7.0        |
| 2020-03-30 |         2626.0         |           37.0          |      156.0      |       3.0        |
| 2020-03-31 |         2766.0         |           43.0          |      140.0      |       6.0        |
| 2020-04-01 |         2908.0         |           45.0          |      142.0      |       2.0        |
| 2020-04-02 |         3116.0         |           50.0          |      208.0      |       5.0        |
| 2020-04-03 |         3333.0         |           53.0          |      217.0      |       3.0        |
| 2020-04-04 |         3483.0         |           57.0          |      150.0      |       4.0        |
| 2020-04-05 |         3662.0         |           61.0          |      179.0      |       4.0        |
| 2020-04-06 |         3793.0         |           62.0          |      131.0      |       1.0        |
| 2020-04-07 |         3963.0         |           63.0          |      170.0      |       1.0        |
| 2020-04-08 |         4119.0         |           65.0          |      156.0      |       2.0        |
+------------+------------------------+-------------------------+-----------------+------------------+
